mountain,site,spp,point,avg_light,soil_pH,som,soil_P,soil_K,soil_Ca,soil_Mg,soil_Zn,soil_B,soil_Mn,soil_Cu,soil_Fe,soil_Al,soil_Na,soil_S,Ex_acid,CEC,PRISM_vpdmin,PRISM_vpdmax,PRISM_tmin,PRISM_tmax,PRISM_tmean,PRISM_ppt,amf_col,emf_col
JAY,H,FAGR,14,6,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,NA,NA
JAY,H,FAGR,15,11,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,NA,NA
JAY,H,FAGR,1,10,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,NA,44.44
JAY,H,FAGR,2,6,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,NA,43.94
JAY,H,FAGR,3,11,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,NA,NA
JAY,H,FAGR,4,10,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,NA,NA
JAY,H,FAGR,5,10,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,NA,59.62
JAY,H,FAGR,6,6,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,NA,48.59
JAY,H,FAGR,7,10,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,NA,49.57
JAY,H,FAGR,8,11,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,NA,60.25
JAY,H,FAGR,9,6,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,NA,57.53
JAY,H,FAGR,10,11,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,NA,NA
JAY,H,FAGR,11,6,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,NA,NA
JAY,H,FAGR,12,6,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,NA,38.16
JAY,H,FAGR,13,11,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,NA,35.63
JAY,H,FAGR,14,11,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,NA,NA
JAY,H,FAGR,15,11,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,NA,NA
JAY,H,FAGR,1,6,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,NA,55.65
JAY,H,FAGR,2,11,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,NA,63.31
JAY,H,FAGR,3,NA,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,NA,36.28
JAY,H,FAGR,4,NA,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,NA,45.58
JAY,H,FAGR,5,10,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,NA,45.05
JAY,L,ACSA,1,8,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,0.604,NA
JAY,L,ACSA,2,8,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,0.6182,NA
JAY,L,ACSA,3,5.5,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,0.4564,NA
JAY,L,ACSA,4,6,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,0.6089,NA
JAY,L,ACSA,5,6,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,0.5433,NA
JAY,L,ACSA,6,6,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,NA,NA
JAY,L,ACSA,7,8,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,0.4269,NA
JAY,L,ACSA,8,7,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,0.539,NA
JAY,L,ACSA,9,6,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,NA,NA
JAY,L,ACSA,10,8,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,NA,NA
JAY,L,ACSA,11,7,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,0.4545,NA
JAY,L,ACSA,12,5.5,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,NA,NA
JAY,L,ACSA,13,6,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,NA,NA
JAY,L,ACSA,14,8,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,0.4545,NA
JAY,L,ACSA,15,7,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,0.4612,NA
JAY,L,ACSA,1,6,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,0.5591,NA
JAY,L,ACSA,2,7,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,0.4642,NA
JAY,L,ACSA,3,8,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,NA,NA
JAY,L,ACSA,4,7,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,0.3158,NA
JAY,L,ACSA,5,7,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,0.5217,NA
JAY,L,ACSA,6,6,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,0.4956,NA
JAY,L,ACSA,7,8,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,0.5411,NA
JAY,L,ACSA,8,7,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,0.4197,NA
JAY,L,ACSA,9,5.5,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,0.5582,NA
JAY,L,FAGR,10,6,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,NA,NA
JAY,L,FAGR,11,6,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,NA,NA
JAY,L,FAGR,12,6,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,NA,60.4
JAY,L,FAGR,13,7.5,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,NA,NA
JAY,L,FAGR,14,7.5,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,NA,NA
JAY,L,FAGR,15,7.5,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,NA,NA
JAY,L,FAGR,1,3,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,NA,NA
JAY,L,FAGR,2,5,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,NA,NA
JAY,L,FAGR,3,6,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,NA,NA
JAY,L,FAGR,4,7.5,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,NA,NA
JAY,L,FAGR,5,3,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,NA,NA
JAY,L,FAGR,6,5,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,NA,35.71
JAY,L,FAGR,7,6,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,NA,NA
JAY,L,FAGR,8,7.5,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,NA,52.46
JAY,L,FAGR,9,3,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,NA,NA
JAY,L,FAGR,10,5,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,NA,50.39
JAY,L,FAGR,11,7.5,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,NA,NA
JAY,L,FAGR,12,3,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,NA,53.64
JAY,L,FAGR,13,6,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,NA,NA
JAY,L,FAGR,14,3,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,NA,55.29
JAY,L,FAGR,15,6,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,NA,53.67
JAY,L,FAGR,1,3,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,NA,NA
JAY,L,FAGR,2,7.5,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,NA,NA
JAY,L,FAGR,3,3,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,NA,NA
JAY,L,FAGR,4,NA,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,NA,50.69
JAY,L,FAGR,5,NA,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,NA,35.85
JAY,L,FAGR,6,NA,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,NA,41.67
JAY,L,FAGR,7,NA,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,NA,48.8
JAY,L,FAGR,8,NA,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,NA,53.66
JAY,L,FAGR,9,NA,4.103333333,14.85466667,2.35,65,101.3333333,29.66666667,1.75,0.633333333,35.56666667,0.383333333,112.2666667,217.3333333,9,31.33333333,11.02,0.92,0.697154492,6.61478126,-0.744766742,9.258088708,4.256661236,1631.053757,NA,40
JAY,M,ACSA,1,4.5,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,0.4679,NA
JAY,M,ACSA,2,4.5,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,0.4785,NA
JAY,M,ACSA,3,9.5,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,0.4286,NA
JAY,M,ACSA,4,9.5,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,NA
JAY,M,ACSA,5,11,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,NA
JAY,M,ACSA,6,9.5,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,NA
JAY,M,ACSA,7,9.5,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,NA
JAY,M,ACSA,8,9.5,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,0.3886,NA
JAY,M,ACSA,9,9.5,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,0.3745,NA
JAY,M,ACSA,10,4.5,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,NA
JAY,M,ACSA,11,11,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,NA
JAY,M,ACSA,12,4.5,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,NA
JAY,M,ACSA,13,4.5,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,0.5001,NA
JAY,M,ACSA,14,11,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,0.486,NA
JAY,M,ACSA,15,11,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,NA
JAY,M,ACSA,1,11,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,0.4263,NA
JAY,M,ACSA,2,4,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,0.3197,NA
JAY,M,ACSA,3,4.5,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,NA
JAY,M,ACSA,4,11,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,0.2286,NA
JAY,M,ACSA,5,4,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,0.2776,NA
JAY,M,ACSA,6,4.5,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,0.2924,NA
JAY,M,ACSA,7,11,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,0.3829,NA
JAY,M,ACSA,8,4,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,NA
JAY,M,ACSA,9,9.5,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,0.3912,NA
